Latitude,Longitude,Crossroad,Slope,Traffic_Light,Distance,Probability
37.6218799,127.0740543,0,1,0,667.8634144036158,0.0
37.6218799,127.0742519,0,1,0,651.817555555726,0.0
37.6218799,127.0744496,0,1,0,635.8350226346263,0.0
37.6218799,127.0746472,0,1,0,619.9375053224369,0.0
37.6218799,127.0748448,0,1,0,604.1229728023097,0.0
37.6218799,127.0750424,0,1,0,588.3981163190292,0.1
37.6218799,127.0752401,0,1,0,572.762438947179,0.1
37.6218799,127.0754377,0,1,0,557.2399281810369,0.1
37.6218799,127.0756353,0,1,0,541.8316942656014,0.1
37.6218799,127.075833,0,1,0,526.5400679844873,0.1
37.6218799,127.0760306,0,1,0,511.3916694771469,0.1
37.6218799,127.0762282,0,1,0,496.3911333733632,0.125
37.6218799,127.0764258,0,1,0,481.552277781324,0.125
37.6218799,127.0766235,0,1,0,466.8831464335634,0.125
37.6218799,127.0768211,0,1,0,452.4158048023076,0.125
37.6218799,127.0770187,0,1,0,438.1620359067417,0.125
37.6218799,127.0772164,0,1,0,424.13634128684026,0.125
37.6218799,127.077414,0,1,0,410.3770148803172,0.125
37.6218799,127.0776116,0,1,0,396.9038598316992,0.15
37.6218799,127.0778092,0,1,0,383.7470192950215,0.15
37.6218799,127.0780069,0,1,0,370.93376634464096,0.15
37.6218799,127.0782045,0,1,0,358.5145868062833,0.15
37.6218799,127.0784021,0,1,0,346.5245736655296,0.15
37.6218799,127.0785998,0,1,0,335.0041111012561,0.15
37.6218799,127.0787974,0,1,0,324.0155470396915,0.15
37.6218799,127.078995,0,1,0,313.60822096425625,0.15
37.6218799,127.0791926,0,1,0,303.84186520882537,0.15
37.6218799,127.0793903,0,1,0,294.7757982974385,0.175
37.6218799,127.0795879,0,1,0,286.4860958699925,0.175
37.6218799,127.0797855,0,1,0,279.0367650617352,0.175
37.6218799,127.0799832,0,1,0,272.49366702546865,0.175
37.6218799,127.0801808,0,1,0,266.93029196115634,0.175
37.6218799,127.0803784,0,1,0,262.40519093173634,0.175
37.6218799,127.080576,0,1,0,258.9727957793665,0.175
37.6218799,127.0807737,0,1,0,256.6760783064556,0.175
37.6218799,127.0809713,0,1,0,255.54800521345007,0.175
37.6218799,127.0811689,0,1,0,255.60257828666096,0.175
37.6218799,127.0813665,0,1,0,256.83904366242115,0.175
37.6218799,127.0815642,0,1,0,259.2419959781221,0.175
37.6218799,127.0817618,0,1,0,262.7770497385367,0.175
37.6218799,127.0819594,0,1,0,267.4001954454501,0.175
37.6218799,127.0821571,0,1,0,273.0592843290384,0.175
37.6218799,127.0823547,0,1,0,279.68591040777267,0.175
37.6218799,127.0825523,0,1,0,287.21553834768423,0.175
37.6218799,127.0827499,0,1,0,295.5791665852745,0.175
37.6218799,127.0829476,0,1,0,304.7129302494655,0.15
37.6218799,127.0831452,0,1,0,314.54093085069445,0.15
37.6218799,127.0833428,0,1,0,325.00422422470365,0.15
37.6218799,127.0835405,0,1,0,336.0491958184129,0.15
37.6218799,127.0837381,0,1,0,347.6097807329849,0.15
37.6218799,127.0839357,0,1,0,359.641180312326,0.15
37.6218799,127.0841333,0,1,0,372.0977274262658,0.15
37.6218799,127.084331,0,1,0,384.9447400722929,0.15
37.6218799,127.0845286,0,1,0,398.1320662241659,0.15
37.6218799,127.0847262,0,1,0,411.6327886193379,0.125
37.6218799,127.0849239,1,1,1,425.4241141773746,0.5
37.6218799,127.0851215,1,1,0,439.46539852368,0.375
37.6218799,127.0853191,0,1,0,453.7397021890552,0.125
37.6218799,127.0855167,0,1,0,468.2257142085285,0.125
37.6218799,127.0857144,0,1,0,482.9118569770187,0.125
37.6218799,127.085912,0,1,0,497.76622302107086,0.125
37.6218799,127.0861096,0,1,0,512.780932968404,0.1
37.6218799,127.0863073,0,1,0,527.9500141880885,0.1
37.62207753,127.0712875,0,1,0,891.8595601068253,0.0
37.62207753,127.0714851,0,1,0,875.0753198452354,0.0
37.62207753,127.0716828,0,1,0,858.3072450794548,0.0
37.62207753,127.0718804,0,1,0,841.5737717185333,0.0
37.62207753,127.072078,0,1,0,824.8680010671226,0.0
37.62207753,127.0722756,0,1,0,808.1916510183368,0.0
37.62207753,127.0724733,0,1,0,791.5381657135083,0.0
37.62207753,127.0726709,0,1,0,774.9264089019945,0.0
37.62207753,127.0728685,0,1,0,758.3501370088402,0.0
37.62207753,127.0730662,0,1,0,741.8033692091179,0.0
37.62207753,127.0732638,0,1,0,725.305436001441,0.0
37.62207753,127.0734614,0,1,0,708.8507826578762,0.0
37.62207753,127.073659,0,1,0,692.442494583629,0.0
37.62207753,127.0738567,0,1,0,676.0756821752894,0.0
37.62207753,127.0740543,1,1,1,659.7706041513077,0.0
37.62207753,127.0742519,1,1,1,643.5230313112561,0.0
37.62207753,127.0744496,0,1,0,627.3292571028395,0.0
37.62207753,127.0746472,0,1,0,611.2105892296871,0.0
37.62207753,127.0748448,0,1,0,595.164255992392,0.1
37.62207753,127.0750424,0,1,0,579.1962693969581,0.1
37.62207753,127.0752401,0,1,0,563.3052768527081,0.1
37.62207753,127.0754377,0,1,0,547.5147556470936,0.1
37.62207753,127.0756353,0,1,0,531.8248772135789,0.1
37.62207753,127.075833,0,1,0,516.2369627770804,0.1
37.62207753,127.0760306,0,1,0,500.7770361686385,0.1
37.62207753,127.0762282,0,1,0,485.44865621778496,0.125
37.62207753,127.0764258,0,1,0,470.2646864764496,0.125
37.62207753,127.0766235,0,1,0,455.2320161418577,0.125
37.62207753,127.0768211,0,1,0,440.3821203101423,0.125
37.62207753,127.0770187,0,1,0,425.7256803513864,0.125
37.62207753,127.0772164,0,1,0,411.2761278669576,0.125
37.62207753,127.077414,0,1,0,397.0714573228776,0.15
37.62207753,127.0776116,0,1,0,383.1307227864007,0.15
37.62207753,127.0778092,0,1,0,369.4838006139777,0.15
37.62207753,127.0780069,0,1,0,356.15781448688165,0.15
37.62207753,127.0782045,0,1,0,343.2044038787212,0.15
37.62207753,127.0784021,0,1,0,330.6597292022038,0.15
37.62207753,127.0785998,0,1,0,318.56608684813347,0.15
37.62207753,127.0787974,0,1,0,306.9897249260296,0.15
37.62207753,127.078995,0,1,0,295.9843752371837,0.175
37.62207753,127.0791926,0,1,0,285.6160520925283,0.175
37.62207753,127.0793903,0,1,0,275.95187234190365,0.175
37.62207753,127.0795879,0,1,0,267.07856620049847,0.175
37.62207753,127.0797855,0,1,0,259.0718140834452,0.175
37.62207753,127.0799832,0,1,0,252.01090603186069,0.175
37.62207753,127.0801808,0,1,0,245.9847290678344,0.175
37.62207753,127.0803784,0,1,0,241.0667890105072,0.175
37.62207753,127.080576,0,1,0,237.32599151213265,0.175
37.62207753,127.0807737,0,1,0,234.8176518420932,0.175
37.62207753,127.0809713,0,1,0,233.5840425768763,0.175
37.62207753,127.0811689,0,1,0,233.64374575539816,0.175
37.62207753,127.0813665,0,1,0,234.99577564034192,0.175
37.62207753,127.0815642,0,1,0,237.61971593554912,0.175
37.62207753,127.0817618,0,1,0,241.4715094706285,0.175
37.62207753,127.0819594,0,1,0,246.49456388503924,0.175
37.62207753,127.0821571,0,1,0,252.62238643470576,0.175
37.62207753,127.0823547,0,1,0,259.77085308554126,0.175
37.62207753,127.0825523,0,1,0,267.8608626744745,0.175
37.62207753,127.0827499,0,1,0,276.8098752673389,0.175
37.62207753,127.0829476,0,1,0,286.54252496153606,0.175
37.62207753,127.0831452,0,1,0,296.9724393795805,0.175
37.62207753,127.0833428,0,1,0,308.0330510590891,0.15
37.62207753,127.0835405,0,1,0,319.6649142161077,0.15
37.62207753,127.0837381,0,1,0,331.79682641741124,0.15
37.62207753,127.0839357,0,1,0,344.38108297993006,0.15
37.62207753,127.0841333,0,1,0,357.36990116970554,0.15
37.62207753,127.084331,0,1,0,370.7276015622149,0.15
37.62207753,127.0845286,0,1,0,384.4029348919538,0.15
37.62207753,127.0847262,0,1,0,398.36917275404926,0.15
37.62207753,127.0849239,0,1,0,412.60403702361833,0.125
37.62207753,127.0851215,0,1,0,427.0669955163466,0.125
37.62207753,127.0853191,0,1,0,441.7420804126608,0.125
37.62207753,127.0855167,0,1,0,456.6088393859707,0.125
37.62207753,127.0857144,0,1,1,471.65680026206974,0.25
37.62207753,127.085912,0,1,1,486.8546494369309,0.25
37.62207753,127.0861096,0,1,0,502.1956608500183,0.1
37.62207753,127.0863073,0,1,0,517.6749675934352,0.1
37.62207753,127.0865049,0,1,0,533.2655529994628,0.1
37.62207753,127.0867025,0,1,0,548.9650695735554,0.1
37.62227515,127.0712875,0,1,0,886.3602760123388,0.0
37.62227515,127.0714851,0,1,0,869.4699294274436,0.0
37.62227515,127.0716828,0,1,0,852.5916648655816,0.0
37.62227515,127.0718804,0,1,0,835.7438057821878,0.0
37.62227515,127.072078,0,1,0,818.9191589219009,0.0
37.62227515,127.0722756,0,1,0,802.1191849323658,0.0
37.62227515,127.0724733,0,1,0,785.3369854164907,0.0
37.62227515,127.0726709,0,1,0,768.5912576073158,0.0
37.62227515,127.0728685,0,1,0,751.8753752600675,0.0
37.62227515,127.0730662,0,1,0,735.1829392596004,0.0
37.62227515,127.0732638,0,1,0,718.5330580042067,0.0
37.62227515,127.0734614,0,1,0,701.9197067751826,0.0
37.62227515,127.073659,0,1,0,685.345542126526,0.0
37.62227515,127.0738567,0,1,0,668.8051221234872,0.0
37.62227515,127.0740543,1,1,1,652.3183818915436,0.0
37.62227515,127.0742519,1,1,1,635.88046783246,0.0
37.62227515,127.0744496,0,1,0,619.4869886191594,0.0
37.62227515,127.0746472,0,1,0,603.1588262703932,0.0
37.62227515,127.0748448,0,1,0,586.8924334086156,0.1
37.62227515,127.0750424,0,1,0,570.6930918754698,0.1
37.62227515,127.0752401,0,1,0,554.558535976727,0.1
37.62227515,127.0754377,0,1,0,538.5116425615375,0.1
37.62227515,127.0756353,0,1,0,522.5515539777294,0.1
37.62227515,127.075833,0,1,0,506.67846975002607,0.1
37.62227515,127.0760306,0,1,0,490.9176628741376,0.125
37.62227515,127.0762282,0,1,0,475.271448520146,0.125
37.62227515,127.0764258,0,1,0,459.75152623802353,0.125
37.62227515,127.0766235,0,1,0,444.3633828711387,0.125
37.62227515,127.0768211,0,1,0,429.1375942053265,0.125
37.62227515,127.0770187,0,1,0,414.083387166517,0.125
37.62227515,127.0772164,0,1,0,399.2127028548729,0.15
37.62227515,127.077414,0,1,0,384.5627406703592,0.15
37.62227515,127.0776116,0,1,0,370.1512379392133,0.15
37.62227515,127.0778092,0,1,0,356.00715501905177,0.15
37.62227515,127.0780069,0,1,0,342.15673314224387,0.15
37.62227515,127.0782045,0,1,0,328.6519863602217,0.15
37.62227515,127.0784021,0,1,0,315.5293081235164,0.15
37.62227515,127.0785998,0,1,0,302.8320662191521,0.15
37.62227515,127.0787974,0,1,0,290.6296941157425,0.175
37.62227515,127.078995,0,1,0,278.9797410508656,0.175
37.62227515,127.0791926,1,1,1,267.9542699334799,0.7
37.62227515,127.0793903,1,1,1,257.62843755832546,0.7
37.62227515,127.0795879,0,1,0,248.1006838414984,0.175
37.62227515,127.0797855,0,1,0,239.4602364701594,0.175
37.62227515,127.0799832,0,1,0,231.80273154137572,0.175
37.62227515,127.0801808,0,1,0,225.23655232518365,0.175
37.62227515,127.0803784,0,1,0,219.8549992611043,0.175
37.62227515,127.080576,0,1,0,215.74673796091128,0.175
37.62227515,127.0807737,0,1,0,212.98441599905664,0.175
37.62227515,127.0809713,0,1,0,211.62357695785508,0.175
37.62227515,127.0811689,0,1,0,211.68947360305836,0.175
37.62227515,127.0813665,0,1,0,213.18078287727357,0.175
37.62227515,127.0815642,0,1,0,216.06979826898757,0.175
37.62227515,127.0817618,0,1,0,220.29869110626,0.175
37.62227515,127.0819594,0,1,0,225.7932393278635,0.175
37.62227515,127.0821571,0,1,0,232.4673716862553,0.175
37.62227515,127.0823547,0,1,0,240.2163507059612,0.175
37.62227515,127.0825523,0,1,0,248.94262278515475,0.175
37.62227515,127.0827499,0,1,0,258.54725249842744,0.175
37.62227515,127.0829476,1,1,0,268.9415898756365,0.5249999999999999
37.62227515,127.0831452,1,1,0,280.02780884378603,0.5249999999999999
37.62227515,127.0833428,0,1,0,291.73153194443086,0.175
37.62227515,127.0835405,0,1,0,303.9877697495548,0.15
37.62227515,127.0837381,0,1,0,316.72072838231696,0.15
37.62227515,127.0839357,0,1,0,329.8805745423956,0.15
37.62227515,127.0841333,0,1,0,343.4182365242962,0.15
37.62227515,127.084331,0,1,0,357.2978696007151,0.15
37.62227515,127.0845286,0,1,0,371.4679016589035,0.15
37.62227515,127.0847262,0,1,0,385.9025192299728,0.15
37.62227515,127.0849239,0,1,0,400.5806001634544,0.125
37.62227515,127.0851215,0,1,0,415.46228738024,0.125
37.62227515,127.0853191,0,1,0,430.5330710754896,0.125
37.62227515,127.0855167,0,1,0,445.7737726516715,0.125
37.62227515,127.0857144,1,1,1,461.1753725851672,0.5
37.62227515,127.085912,1,1,1,476.7074553633997,0.5
37.62227515,127.0861096,0,1,0,492.3646918313128,0.125
37.62227515,127.0863073,0,1,0,508.143521154645,0.1
37.62227515,127.0865049,0,1,0,524.0177215305117,0.1
37.62227515,127.0867025,0,1,0,539.986133995608,0.1
37.62227515,127.0869001,0,1,1,556.0406418397332,0.2
37.62227515,127.0870978,0,1,0,572.1821814078827,0.1
37.62227515,127.0872954,0,1,0,588.3879348000602,0.1
37.62247278,127.0710899,0,1,0,898.3780623751962,0.0
37.62247278,127.0712875,0,1,0,881.3744520091225,0.0
37.62247278,127.0714851,0,1,0,864.3867321876786,0.0
37.62247278,127.0716828,0,1,0,847.407274497919,0.0
37.62247278,127.0718804,0,1,0,830.4542891679419,0.0
37.62247278,127.072078,0,1,0,813.5203011318164,0.0
37.62247278,127.0722756,0,1,0,796.6065219043992,0.0
37.62247278,127.0724733,0,1,0,779.7057235855441,0.0
37.62247278,127.0726709,0,1,0,762.8364340917357,0.0
37.62247278,127.0728685,0,1,0,745.9916563862993,0.0
37.62247278,127.0730662,0,1,0,729.1645847438518,0.0
37.62247278,127.0732638,0,1,0,712.3740992328841,0.0
37.62247278,127.0734614,0,1,0,695.6137141465406,0.0
37.62247278,127.073659,0,1,0,678.8856588470488,0.0
37.62247278,127.0738567,0,1,0,662.1839446857797,0.0
37.62247278,127.0740543,0,1,0,645.5281670688759,0.0
37.62247278,127.0742519,0,1,0,628.9128467370698,0.0
37.62247278,127.0744496,0,1,0,612.332902267955,0.0
37.62247278,127.0746472,0,1,0,595.8087586737269,0.1
37.62247278,127.0748448,0,1,0,579.3360743639435,0.1
37.62247278,127.0750424,0,1,0,562.9193669025022,0.1
37.62247278,127.0752401,0,1,0,546.5554195232927,0.1
37.62247278,127.0754377,0,1,0,530.2664354746014,0.1
37.62247278,127.0756353,0,1,0,514.0504595872271,0.1
37.62247278,127.075833,0,1,0,497.9064807546463,0.125
37.62247278,127.0760306,0,1,0,481.8588853495699,0.125
37.62247278,127.0762282,0,1,0,465.9086000879796,0.125
37.62247278,127.0764258,0,1,0,450.0659710691048,0.125
37.62247278,127.0766235,0,1,0,434.3348540694741,0.125
37.62247278,127.0768211,0,1,0,418.7446232973938,0.125
37.62247278,127.0770187,0,1,0,403.30270276110326,0.125
37.62247278,127.0772164,0,1,0,388.0191139626257,0.15
37.62247278,127.077414,0,1,0,372.9297289263901,0.15
37.62247278,127.0776116,0,1,0,358.05034432103616,0.15
37.62247278,127.0778092,0,1,0,343.40825827316644,0.15
37.62247278,127.0780069,0,1,0,329.02795195437733,0.15
37.62247278,127.0782045,0,1,0,314.9608155863192,0.15
37.62247278,127.0784021,0,1,0,301.2423508978251,0.15
37.62247278,127.0785998,0,1,0,287.91577048369726,0.175
37.62247278,127.0787974,0,1,0,275.05248393047475,0.175
37.62247278,127.078995,0,1,0,262.712701202052,0.175
37.62247278,127.0791926,1,1,0,250.9736525273403,0.5249999999999999
37.62247278,127.0793903,0,1,0,239.91813135719096,0.175
37.62247278,127.0795879,0,1,0,229.65683104939703,0.175
37.62247278,127.0797855,0,1,0,220.29418234472124,0.175
37.62247278,127.0799832,0,1,0,211.9453652909829,0.175
37.62247278,127.0801808,0,1,0,204.74336130815868,0.175
37.62247278,127.0803784,0,1,0,198.80786343697244,0.2
37.62247278,127.080576,0,1,0,194.2550013837384,0.2
37.62247278,127.0807737,0,1,0,191.182413492239,0.2
37.62247278,127.0809713,0,1,0,189.6652146041396,0.2
37.62247278,127.0811689,0,1,0,189.7387373905988,0.2
37.62247278,127.0813665,0,1,0,191.4011487320549,0.2
37.62247278,127.0815642,0,1,0,194.6137404577484,0.2
37.62247278,127.0817618,0,1,0,199.29841607052728,0.2
37.62247278,127.0819594,0,1,0,205.35560804394152,0.175
37.62247278,127.0821571,0,1,0,212.67207056090515,0.175
37.62247278,127.0823547,0,1,0,221.11584318375805,0.175
37.62247278,127.0825523,0,1,0,230.5661272859859,0.175
37.62247278,127.0827499,0,1,0,240.90450064044995,0.175
37.62247278,127.0829476,1,1,0,252.0275001719648,0.5249999999999999
37.62247278,127.0831452,0,1,0,263.8253960944064,0.175
37.62247278,127.0833428,0,1,0,276.2164637368481,0.175
37.62247278,127.0835405,0,1,0,289.13109977232995,0.175
37.62247278,127.0837381,0,1,0,302.49004524775864,0.15
37.62247278,127.0839357,0,1,0,316.2425944204961,0.15
37.62247278,127.0841333,0,1,0,330.3395919519265,0.15
37.62247278,127.084331,0,1,0,344.74614225406043,0.15
37.62247278,127.0845286,0,1,0,359.4113374497651,0.15
37.62247278,127.0847262,0,1,0,374.3111443826049,0.15
37.62247278,127.0849239,0,1,0,389.42632807564064,0.15
37.62247278,127.0851215,0,1,0,404.71833133846354,0.125
37.62247278,127.0853191,0,1,0,420.174614750309,0.125
37.62247278,127.0855167,0,1,0,435.7776984534588,0.125
37.62247278,127.0857144,0,1,0,451.5203574915316,0.125
37.62247278,127.085912,0,1,1,467.373371323466,0.25
37.62247278,127.0861096,0,1,0,483.3330318197412,0.125
37.62247278,127.0863073,0,1,0,499.397262715898,0.125
37.62247278,127.0865049,0,1,0,515.5408003601796,0.1
37.62247278,127.0867025,0,1,1,531.7637859957241,0.2
37.62247278,127.0869001,1,1,1,548.0591644952455,0.4
37.62247278,127.0870978,0,1,1,564.4289616203922,0.2
37.62247278,127.0872954,0,1,0,580.8510272115922,0.1
37.62247278,127.087493,0,1,0,597.3286326110772,0.1
37.62247278,127.0876907,0,1,0,613.8656822662964,0.0
37.62247278,127.0878883,0,1,0,630.4414285181099,0.0
37.62267041,127.0710899,0,1,0,893.999602550886,0.0
37.62267041,127.0712875,1,1,0,876.9111423119599,0.0
37.62267041,127.0714851,0,1,0,859.835291483568,0.0
37.62267041,127.0716828,0,1,0,842.7641851911832,0.0
37.62267041,127.0718804,0,1,0,825.7159226919589,0.0
37.62267041,127.072078,0,1,0,808.6827641006918,0.0
37.62267041,127.0722756,0,1,0,791.6656843267796,0.0
37.62267041,127.0724733,0,1,0,774.6571443013777,0.0
37.62267041,127.0726709,0,1,0,757.6755045410366,0.0
37.62267041,127.0728685,0,1,0,740.7134155461224,0.0
37.62267041,127.0730662,0,1,0,723.763683951938,0.0
37.62267041,127.0732638,0,1,0,706.8449619030749,0.0
37.62267041,127.0734614,0,1,0,689.9503206428918,0.0
37.62267041,127.073659,0,1,0,673.0815734819673,0.0
37.62267041,127.0738567,0,1,0,656.2322019819541,0.0
37.62267041,127.0740543,0,1,0,639.4214562419949,0.0
37.62267041,127.0742519,0,1,0,622.6432440080115,0.0
37.62267041,127.0744496,0,1,0,605.8918042268939,0.0
37.62267041,127.0746472,0,1,0,589.1870884658762,0.1
37.62267041,127.0748448,0,1,0,572.5239617909774,0.1
37.62267041,127.0750424,0,1,0,555.9061640707599,0.1
37.62267041,127.0752401,0,1,0,539.329513835911,0.1
37.62267041,127.0754377,0,1,0,522.8154904995251,0.1
37.62267041,127.0756353,0,1,0,506.3610021891285,0.1
37.62267041,127.075833,0,1,0,489.9637706460496,0.125
37.62267041,127.0760306,0,1,0,473.64718953874126,0.125
37.62267041,127.0762282,0,1,0,457.41068919807446,0.125
37.62267041,127.0764258,0,1,0,441.2631095501745,0.125
37.62267041,127.0766235,0,1,0,425.2064862885555,0.125
37.62267041,127.0768211,0,1,0,409.2687203050847,0.125
37.62267041,127.0770187,0,1,0,393.4551177468292,0.15
37.62267041,127.0772164,0,1,0,377.77337727760846,0.15
37.62267041,127.077414,0,1,0,362.25751202998674,0.15
37.62267041,127.0776116,0,1,0,346.920740643755,0.15
37.62267041,127.0778092,0,1,0,331.7878996824032,0.15
37.62267041,127.0780069,0,1,0,316.8807305597612,0.15
37.62267041,127.0782045,0,1,0,302.2488108681785,0.15
37.62267041,127.0784021,0,1,0,287.92534581763977,0.175
37.62267041,127.0785998,0,1,0,273.9517522414467,0.175
37.62267041,127.0787974,0,1,0,260.39961565097093,0.175
37.62267041,127.078995,0,1,0,247.3298848286175,0.175
37.62267041,127.0791926,0,1,0,234.82312247877093,0.175
37.62267041,127.0793903,0,1,0,222.96826852623556,0.175
37.62267041,127.0795879,0,1,0,211.88773412635388,0.175
37.62267041,127.0797855,0,1,0,201.7019826379116,0.175
37.62267041,127.0799832,0,1,0,192.54872237226675,0.2
37.62267041,127.0801808,0,1,0,184.5915073799282,0.2
37.62267041,127.0803784,0,1,0,177.98526211253963,0.2
37.62267041,127.080576,0,1,0,172.8849249791732,0.2
37.62267041,127.0807737,0,1,0,169.42523454202782,0.2
37.62267041,127.0809713,0,1,0,167.71132948576096,0.2
37.62267041,127.0811689,0,1,0,167.79447189781646,0.2
37.62267041,127.0813665,0,1,0,169.67202003977542,0.2
37.62267041,127.0815642,0,1,0,173.28790877192125,0.2
37.62267041,127.0817618,0,1,0,178.53303642164093,0.2
37.62267041,127.0819594,0,1,0,185.27035835401443,0.2
37.62267041,127.0821571,0,1,0,193.3483421061226,0.2
37.62267041,127.0823547,0,1,0,202.5990576675687,0.175
37.62267041,127.0825523,0,1,0,212.8729427726238,0.175
37.62267041,127.0827499,0,1,0,224.02927528258115,0.175
37.62267041,127.0829476,0,1,0,235.94911320336828,0.175
37.62267041,127.0831452,0,1,0,248.51146175432672,0.175
37.62267041,127.0833428,0,1,0,261.62879055689706,0.175
37.62267041,127.0835405,0,1,0,275.228746053311,0.175
37.62267041,127.0837381,0,1,0,289.2304898539681,0.175
37.62267041,127.0839357,0,1,0,303.5842629177836,0.15
37.62267041,127.0841333,1,1,0,318.24243580098323,0.44999999999999996
37.62267041,127.084331,0,1,0,333.1724458548408,0.15
37.62267041,127.0845286,0,1,0,348.32521888588525,0.15
37.62267041,127.0847262,0,1,0,363.67946377244766,0.15
37.62267041,127.0849239,0,1,0,379.21860960318406,0.15
37.62267041,127.0851215,0,1,0,394.9060449109329,0.15
37.62267041,127.0853191,0,1,0,410.7317002265392,0.125
37.62267041,127.0855167,0,1,0,426.68019599474286,0.125
37.62267041,127.0857144,0,1,0,442.7464096735417,0.125
37.62267041,127.085912,0,1,0,458.9025817585687,0.125
37.62267041,127.0861096,0,1,0,475.1468095579141,0.125
37.62267041,127.0863073,0,1,0,491.4786414726274,0.125
37.62267041,127.0865049,0,1,0,507.8739039297328,0.1
37.62267041,127.0867025,0,1,0,524.3341152206123,0.1
37.62267041,127.0869001,1,1,1,540.8533454601751,0.4
37.62267041,127.0870978,0,1,0,557.4347475799061,0.1
37.62267041,127.0872954,0,1,0,574.0568882136187,0.1
37.62267041,127.087493,0,1,0,590.7239954653952,0.1
37.62267041,127.0876907,0,1,0,607.44083341264,0.0
37.62267041,127.0878883,0,0,0,624.187175606927,0.0
37.62267041,127.0880859,0,0,0,640.9684930704361,0.0
37.62267041,127.0882835,0,0,0,657.78210894448,0.0
37.62286804,127.0708922,0,1,0,907.3239896267564,0.0
37.62286804,127.0710899,1,1,0,890.1422789974621,0.0
37.62286804,127.0712875,1,1,0,872.9783613934055,0.0
37.62286804,127.0714851,0,1,0,855.8240913138459,0.0
37.62286804,127.0716828,0,1,0,838.6713873169607,0.0
37.62286804,127.0718804,0,1,0,821.5382429753892,0.0
37.62286804,127.072078,0,1,1,804.4166747700748,0.0
37.62286804,127.0722756,1,1,1,787.307437939871,0.0
37.62286804,127.0724733,0,1,0,770.2027058751335,0.0
37.62286804,127.0726709,0,1,0,753.1206784311155,0.0
37.62286804,127.0728685,0,1,0,736.0536785028264,0.0
37.62286804,127.0730662,0,1,0,718.9941514827474,0.0
37.62286804,127.0732638,0,1,0,701.9605289284833,0.0
37.62286804,127.0734614,0,1,0,684.9454662218011,0.0
37.62286804,127.073659,0,1,0,667.9503817125941,0.0
37.62286804,127.0738567,0,1,0,650.9682560102268,0.0
37.62286804,127.0740543,0,1,0,634.0179997622972,0.0
37.62286804,127.0742519,0,1,0,617.0929354023616,0.0
37.62286804,127.0744496,0,1,0,600.186649931249,0.0
37.62286804,127.0746472,0,1,0,583.3186218650785,0.1
37.62286804,127.0748448,0,1,0,566.4829456281199,0.1
37.62286804,127.0750424,0,1,0,549.6825938368715,0.1
37.62286804,127.0752401,0,1,0,532.9124350925149,0.1
37.62286804,127.0754377,0,1,0,516.1932028991408,0.1
37.62286804,127.0756353,0,1,0,499.5206654102981,0.125
37.62286804,127.075833,0,1,0,482.89126168514525,0.125
37.62286804,127.0760306,0,1,0,466.32732712511097,0.125
37.62286804,127.0762282,0,1,0,449.8267384755798,0.125
37.62286804,127.0764258,0,1,0,433.3967310487249,0.125
37.62286804,127.0766235,0,1,0,417.0373935303604,0.125
37.62286804,127.0768211,0,1,0,400.77493983329526,0.125
37.62286804,127.0770187,0,1,0,384.6123118239544,0.15
37.62286804,127.0772164,0,1,0,368.5545515359301,0.15
37.62286804,127.077414,0,1,0,352.6333342524827,0.15
37.62286804,127.0776116,0,1,0,336.8587131248334,0.15
37.62286804,127.0778092,0,1,0,321.2522840387301,0.15
37.62286804,127.0780069,0,1,0,305.8320498769717,0.15
37.62286804,127.0782045,0,1,0,290.644478851388,0.175
37.62286804,127.0784021,0,1,0,275.71887250090793,0.175
37.62286804,127.0785998,0,1,0,261.0928480796911,0.175
37.62286804,127.0787974,0,1,0,246.83575884654124,0.175
37.62286804,127.078995,0,1,0,233.00648399813585,0.175
37.62286804,127.0791926,0,1,0,219.6858314454329,0.175
37.62286804,127.0793903,0,1,0,206.965767422338,0.175
37.62286804,127.0795879,0,1,0,194.97795977560253,0.2
37.62286804,127.0797855,0,1,0,183.857808984932,0.2
37.62286804,127.0799832,0,1,0,173.76715514050773,0.2
37.62286804,127.0801808,0,1,0,164.90617421254328,0.2
37.62286804,127.0803784,0,1,0,157.47628898909417,0.2
37.62286804,127.080576,0,1,0,151.68793659068075,0.2
37.62286804,127.0807737,0,1,0,147.73268450197517,0.2
37.62286804,127.0809713,0,1,0,145.76394459731287,0.2
37.62286804,127.0811689,0,1,0,145.85959766842657,0.2
37.62286804,127.0813665,0,1,0,148.0156415127818,0.2
37.62286804,127.0815642,0,1,0,152.14707285307966,0.2
37.62286804,127.0817618,0,1,0,158.095137936785,0.2
37.62286804,127.0819594,0,1,0,165.6657077181141,0.2
37.62286804,127.0821571,0,1,0,174.6527820942922,0.2
37.62286804,127.0823547,0,1,0,184.8415032622456,0.2
37.62286804,127.0825523,0,1,0,196.04816137163743,0.2
37.62286804,127.0827499,0,1,0,208.10837330082956,0.175
37.62286804,127.0829476,0,1,0,220.88899542395387,0.175
37.62286804,127.0831452,0,1,0,234.2603140131658,0.175
37.62286804,127.0833428,0,1,0,248.13213084274264,0.175
37.62286804,127.0835405,0,1,0,262.4324171131704,0.175
37.62286804,127.0837381,0,1,0,277.08151534799487,0.175
37.62286804,127.0839357,1,1,0,292.0329980601394,0.5249999999999999
37.62286804,127.0841333,1,1,0,307.2427232290136,0.44999999999999996
37.62286804,127.084331,0,1,0,322.6820352199968,0.15
